POPGROUP.id,POPGROUP.display-label,GEO.id,GEO.id2,GEO.display-label,VD02,VD03,VD04,VD05
1,Total population,0500000US37105,37105,"Lee County, North Carolina",22230,26613,18581,8032
1,Total population,0500000US37107,37107,"Lenoir County, North Carolina",20014,23704,16675,7029
1,Total population,0500000US37109,37109,"Lincoln County, North Carolina",23673,29133,18658,10475
1,Total population,0500000US37111,37111,"McDowell County, North Carolina",21095,23771,17942,5829
1,Total population,0500000US37113,37113,"Macon County, North Carolina",18725,23200,15086,8114
1,Total population,0500000US37115,37115,"Madison County, North Carolina",20872,24359,15846,8513
1,Total population,0500000US37117,37117,"Martin County, North Carolina",18957,24200,15121,9079
1,Total population,0500000US37119,37119,"Mecklenburg County, North Carolina",27382,33160,23069,10091
1,Total population,0500000US37121,37121,"Mitchell County, North Carolina",20226,23287,15780,7507
1,Total population,0500000US37123,37123,"Montgomery County, North Carolina",19900,22952,16413,6539
1,Total population,0500000US37125,37125,"Moore County, North Carolina",21885,26526,17811,8715
1,Total population,0500000US37127,37127,"Nash County, North Carolina",22208,27101,18555,8546
1,Total population,0500000US37129,37129,"New Hanover County, North Carolina",21686,27167,17041,10126
1,Total population,0500000US37131,37131,"Northampton County, North Carolina",19824,23585,15559,8026
1,Total population,0500000US37133,37133,"Onslow County, North Carolina",16480,18702,13356,5346
1,Total population,0500000US37135,37135,"Orange County, North Carolina",20753,25384,17029,8355
1,Total population,0500000US37137,37137,"Pamlico County, North Carolina",19817,25034,16058,8976
1,Total population,0500000US37139,37139,"Pasquotank County, North Carolina",18534,22906,14797,8109
1,Total population,0500000US37141,37141,"Pender County, North Carolina",20738,26064,16371,9693
1,Total population,0500000US37143,37143,"Perquimans County, North Carolina",18118,22577,14583,7994
1,Total population,0500000US37145,37145,"Person County, North Carolina",22420,26628,19706,6922
1,Total population,0500000US37147,37147,"Pitt County, North Carolina",19766,24098,16017,8081
1,Total population,0500000US37149,37149,"Polk County, North Carolina",21141,24617,17482,7135
1,Total population,0500000US37151,37151,"Randolph County, North Carolina",22114,26764,18291,8473
1,Total population,0500000US37153,37153,"Richmond County, North Carolina",19505,22591,16507,6084
1,Total population,0500000US37155,37155,"Robeson County, North Carolina",18324,21536,15299,6237
1,Total population,0500000US37157,37157,"Rockingham County, North Carolina",21380,25494,18192,7302
1,Total population,0500000US37159,37159,"Rowan County, North Carolina",22272,27280,18289,8991
1,Total population,0500000US37161,37161,"Rutherford County, North Carolina",20488,24026,16532,7494
1,Total population,0500000US37163,37163,"Sampson County, North Carolina",19664,22703,15628,7075
1,Total population,0500000US37165,37165,"Scotland County, North Carolina",21229,25919,17057,8862
1,Total population,0500000US37167,37167,"Stanly County, North Carolina",21349,26555,16557,9998
1,Total population,0500000US37169,37169,"Stokes County, North Carolina",23024,27021,18828,8193
1,Total population,0500000US37171,37171,"Surry County, North Carolina",20413,24359,16358,8001
1,Total population,0500000US37173,37173,"Swain County, North Carolina",17894,21782,14781,7001
1,Total population,0500000US37175,37175,"Transylvania County, North Carolina",20025,25727,15547,10180
1,Total population,0500000US37177,37177,"Tyrrell County, North Carolina",16836,21351,11720,9631
1,Total population,0500000US37179,37179,"Union County, North Carolina",26346,31823,20589,11234
1,Total population,0500000US37181,37181,"Vance County, North Carolina",20222,24153,17034,7119
1,Total population,0500000US37183,37183,"Wake County, North Carolina",28599,35322,23736,11586
1,Total population,0500000US37185,37185,"Warren County, North Carolina",18627,21435,15820,5615
1,Total population,0500000US37187,37187,"Washington County, North Carolina",18575,23725,13153,10572
1,Total population,0500000US37189,37189,"Watauga County, North Carolina",14110,17201,11233,5968
1,Total population,0500000US37191,37191,"Wayne County, North Carolina",20459,23888,16362,7526
1,Total population,0500000US37193,37193,"Wilkes County, North Carolina",20814,24170,17262,6908
1,Total population,0500000US37195,37195,"Wilson County, North Carolina",20154,24054,16499,7555
1,Total population,0500000US37197,37197,"Yadkin County, North Carolina",22004,26118,18589,7529
1,Total population,0500000US37199,37199,"Yancey County, North Carolina",20039,23249,16039,7210
1,Total population,0500000US38001,38001,"Adams County, North Dakota",17067,20453,13949,6504
1,Total population,0500000US38003,38003,"Barnes County, North Dakota",16659,22134,12439,9695
1,Total population,0500000US38005,38005,"Benson County, North Dakota",15905,18940,13595,5345
1,Total population,0500000US38007,38007,"Billings County, North Dakota",18906,26250,11012,15238
1,Total population,0500000US38009,38009,"Bottineau County, North Dakota",16071,21071,11619,9452
1,Total population,0500000US38011,38011,"Bowman County, North Dakota",17190,24716,11350,13366
1,Total population,0500000US38013,38013,"Burke County, North Dakota",14565,19448,10361,9087
1,Total population,0500000US38015,38015,"Burleigh County, North Dakota",21252,27258,17065,10193
1,Total population,0500000US38017,38017,"Cass County, North Dakota",20424,25643,16354,9289
1,Total population,0500000US38019,38019,"Cavalier County, North Dakota",18524,24199,11870,12329
1,Total population,0500000US38021,38021,"Dickey County, North Dakota",13922,20215,10724,9491
1,Total population,0500000US38023,38023,"Divide County, North Dakota",16051,21716,11349,10367
1,Total population,0500000US38025,38025,"Dunn County, North Dakota",15894,20984,12325,8659
1,Total population,0500000US38027,38027,"Eddy County, North Dakota",18048,20824,14344,6480
1,Total population,0500000US38029,38029,"Emmons County, North Dakota",15032,20153,12077,8076
1,Total population,0500000US38031,38031,"Foster County, North Dakota",19107,25272,12120,13152
1,Total population,0500000US38033,38033,"Golden Valley County, North Dakota",15602,19531,11776,7755
1,Total population,0500000US38035,38035,"Grand Forks County, North Dakota",17113,21642,13045,8597
1,Total population,0500000US38037,38037,"Grant County, North Dakota",13625,16289,11404,4885
1,Total population,0500000US38039,38039,"Griggs County, North Dakota",16646,22089,10957,11132
1,Total population,0500000US38041,38041,"Hettinger County, North Dakota",15646,19759,11373,8386
1,Total population,0500000US38043,38043,"Kidder County, North Dakota",15170,19006,12321,6685
1,Total population,0500000US38045,38045,"LaMoure County, North Dakota",15740,20804,11354,9450
1,Total population,0500000US38047,38047,"Logan County, North Dakota",15642,19071,11636,7435
1,Total population,0500000US38049,38049,"McHenry County, North Dakota",16238,21413,11805,9608
1,Total population,0500000US38051,38051,"McIntosh County, North Dakota",14408,17740,12277,5463
1,Total population,0500000US38053,38053,"McKenzie County, North Dakota",16879,21311,12579,8732
1,Total population,0500000US38055,38055,"McLean County, North Dakota",17427,26461,11790,14671
1,Total population,0500000US38057,38057,"Mercer County, North Dakota",21986,40040,10602,29438
1,Total population,0500000US38059,38059,"Morton County, North Dakota",19745,25146,15219,9927
1,Total population,0500000US38061,38061,"Mountrail County, North Dakota",16915,20721,13880,6841
1,Total population,0500000US38063,38063,"Nelson County, North Dakota",16683,22396,13220,9176
1,Total population,0500000US38065,38065,"Oliver County, North Dakota",18422,29500,11069,18431
1,Total population,0500000US38067,38067,"Pembina County, North Dakota",19680,25246,13930,11316
1,Total population,0500000US38069,38069,"Pierce County, North Dakota",14430,18980,11667,7313
1,Total population,0500000US38071,38071,"Ramsey County, North Dakota",18106,23596,14096,9500
1,Total population,0500000US38073,38073,"Ransom County, North Dakota",18425,26894,12165,14729
1,Total population,0500000US38075,38075,"Renville County, North Dakota",16529,21747,11899,9848
1,Total population,0500000US38077,38077,"Richland County, North Dakota",17043,22383,12819,9564
1,Total population,0500000US38079,38079,"Rolette County, North Dakota",17257,19814,14902,4912
1,Total population,0500000US38081,38081,"Sargent County, North Dakota",21233,29688,12944,16744
1,Total population,0500000US38083,38083,"Sheridan County, North Dakota",11837,18083,8417,9666
1,Total population,0500000US38085,38085,"Sioux County, North Dakota",15036,16808,13194,3614
1,Total population,0500000US38087,38087,"Slope County, North Dakota",11038,12656,7969,4687
1,Total population,0500000US38089,38089,"Stark County, North Dakota",17571,24496,12707,11789
1,Total population,0500000US38091,38091,"Steele County, North Dakota",20012,24015,13843,10172
1,Total population,0500000US38093,38093,"Stutsman County, North Dakota",18216,22008,15453,6555
1,Total population,0500000US38095,38095,"Towner County, North Dakota",17917,21642,13278,8364
1,Total population,0500000US38097,38097,"Traill County, North Dakota",18659,24569,13250,11319
1,Total population,0500000US38099,38099,"Walsh County, North Dakota",18223,22308,15139,7169
1,Total population,0500000US38101,38101,"Ward County, North Dakota",18310,23594,13808,9786
1,Total population,0500000US38103,38103,"Wells County, North Dakota",16103,22276,11319,10957
1,Total population,0500000US38105,38105,"Williams County, North Dakota",16888,23437,12214,11223
1,Total population,0500000US39001,39001,"Adams County, Ohio",19397,25755,13447,12308
1,Total population,0500000US39003,39003,"Allen County, Ohio",21098,28287,15164,13123
1,Total population,0500000US39005,39005,"Ashland County, Ohio",21253,28132,15122,13010
1,Total population,0500000US39007,39007,"Ashtabula County, Ohio",21438,27802,15516,12286
1,Total population,0500000US39009,39009,"Athens County, Ohio",10030,12494,7337,5157
1,Total population,0500000US39011,39011,"Auglaize County, Ohio",23784,32124,16433,15691
1,Total population,0500000US39013,39013,"Belmont County, Ohio",18091,25388,13571,11817
1,Total population,0500000US39015,39015,"Brown County, Ohio",22322,29077,16783,12294
1,Total population,0500000US39017,39017,"Butler County, Ohio",25098,32816,18081,14735
1,Total population,0500000US39019,39019,"Carroll County, Ohio",21226,27767,14369,13398
1,Total population,0500000US39021,39021,"Champaign County, Ohio",25518,31948,17574,14374
1,Total population,0500000US39023,39023,"Clark County, Ohio",22517,30339,17331,13008
1,Total population,0500000US39025,39025,"Clermont County, Ohio",26673,34703,20092,14611
1,Total population,0500000US39027,39027,"Clinton County, Ohio",22653,29003,17359,11644
1,Total population,0500000US39029,39029,"Columbiana County, Ohio",20361,27179,13552,13627
1,Total population,0500000US39031,39031,"Coshocton County, Ohio",20207,26354,15226,11128
1,Total population,0500000US39033,39033,"Crawford County, Ohio",21317,28274,15737,12537
1,Total population,0500000US39035,39035,"Cuyahoga County, Ohio",25343,31390,20529,10861
1,Total population,0500000US39037,39037,"Darke County, Ohio",22897,29131,17006,12125
1,Total population,0500000US39039,39039,"Defiance County, Ohio",24212,31980,16505,15475
1,Total population,0500000US39041,39041,"Delaware County, Ohio",31929,42944,24064,18880
1,Total population,0500000US39043,39043,"Erie County, Ohio",23510,31911,17199,14712
1,Total population,0500000US39045,39045,"Fairfield County, Ohio",26098,32204,20219,11985
1,Total population,0500000US39047,39047,"Fayette County, Ohio",21927,28061,16610,11451
1,Total population,0500000US39049,39049,"Franklin County, Ohio",25799,30488,21693,8795
1,Total population,0500000US39051,39051,"Fulton County, Ohio",24326,31444,17511,13933
1,Total population,0500000US39053,39053,"Gallia County, Ohio",18985,24465,14909,9556
1,Total population,0500000US39055,39055,"Geauga County, Ohio",30054,39659,20939,18720
1,Total population,0500000US39057,39057,"Greene County, Ohio",23636,32878,16403,16475
1,Total population,0500000US39059,39059,"Guernsey County, Ohio",19551,24798,14031,10767
1,Total population,0500000US39061,39061,"Hamilton County, Ohio",25006,30972,20379,10593
1,Total population,0500000US39063,39063,"Hancock County, Ohio",23520,31240,17029,14211
1,Total population,0500000US39065,39065,"Hardin County, Ohio",18767,25816,12586,13230
1,Total population,0500000US39067,39067,"Harrison County, Ohio",19227,26288,11758,14530
1,Total population,0500000US39069,39069,"Henry County, Ohio",24477,31233,17053,14180
1,Total population,0500000US39071,39071,"Highland County, Ohio",21826,27381,16516,10865
1,Total population,0500000US39073,39073,"Hocking County, Ohio",21642,26202,16374,9828
1,Total population,0500000US39075,39075,"Holmes County, Ohio",20680,25983,12246,13737
